"","date","visit","farm","order","cow_id","quarter","path_1","path1_IMI","path_2","path2_IMI","path_3","path3_IMI","path_4","path4_IMI","quarter_code","isolate_1","isolate_2","isolate_3","isolate_4","clinical","blind","teatinj","pstmilking","mixed_inf_series","dup_not_collected","IMI_series","hygiene_1","hygiene_2","cc_1","cc_2","cc_3","scc","contam","contam_comment","uniqueID","scc_eq_above_200k","scc_eq_above_100k"
"286","1.22.2020","second","Swallowdale",3,"zap","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4200000,"","","zap_LF_second","yes","yes"
"287","1.22.2020","second","Swallowdale",3,"zap","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",120000,"","","zap_RH_second","no","yes"
"288","1.22.2020","second","Swallowdale",3,"zap","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",37000,"","","zap_RF_second","no","no"
"289","1.22.2020","second","Swallowdale",4,"sparky","LF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",11000,"","","sparky_LF_second","no","no"
"290","1.22.2020","second","Swallowdale",4,"sparky","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","sparky_RF_second","no","no"
"291","1.22.2020","second","Swallowdale",6,"goldie","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",8000,"","","goldie_RF_second","no","no"
"292","1.22.2020","second","Swallowdale",7,"paige","LF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",23000,"","","paige_LF_second","no","no"
"293","1.22.2020","second","Swallowdale",7,"paige","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",21000,"","","paige_RF_second","no","no"
"294","1.22.2020","second","Swallowdale",9,"casbah","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","casbah_LH_second","no","no"
"295","1.22.2020","second","Swallowdale",9,"casbah","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","casbah_LF_second","no","no"
"296","1.22.2020","second","Swallowdale",9,"casbah","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","casbah_RH_second","no","no"
"297","1.22.2020","second","Swallowdale",9,"casbah","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",7000,"","","casbah_RF_second","no","no"
"298","1.22.2020","second","Swallowdale",10,"flossy","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",12000,"","","flossy_LF_second","no","no"
"299","1.22.2020","second","Swallowdale",10,"flossy","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","flossy_RH_second","no","no"
"300","1.22.2020","second","Swallowdale",10,"flossy","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","flossy_RF_second","no","no"
"301","1.22.2020","second","Swallowdale",11,"amber","LF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",13000,"","","amber_LF_second","no","no"
"302","1.22.2020","second","Swallowdale",11,"amber","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",8000,"","","amber_RH_second","no","no"
"303","1.22.2020","second","Swallowdale",11,"amber","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","amber_RF_second","no","no"
"304","1.22.2020","second","Swallowdale",12,"gretchen","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","gretchen_LH_second","no","no"
"305","1.22.2020","second","Swallowdale",12,"gretchen","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",25000,"","","gretchen_LF_second","no","no"
"306","1.22.2020","second","Swallowdale",12,"gretchen","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","gretchen_RH_second","no","no"
"307","1.22.2020","second","Swallowdale",12,"gretchen","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",8000,"","","gretchen_RF_second","no","no"
"308","1.22.2020","second","Swallowdale",13,"maisie","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","maisie_LH_second","no","no"
"309","1.22.2020","second","Swallowdale",13,"maisie","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",11000,"","","maisie_LF_second","no","no"
"310","1.22.2020","second","Swallowdale",13,"maisie","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","maisie_RH_second","no","no"
"311","1.22.2020","second","Swallowdale",13,"maisie","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","maisie_RF_second","no","no"
"312","1.22.2020","second","Swallowdale",14,"cambric","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","cambric_LF_second","no","no"
"313","1.22.2020","second","Swallowdale",14,"cambric","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",13000,"","","cambric_RF_second","no","no"
"314","1.22.2020","second","Swallowdale",15,"quantum","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","quantum_LH_second","no","no"
"315","1.22.2020","second","Swallowdale",15,"quantum","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","quantum_RH_second","no","no"
"316","1.22.2020","second","Swallowdale",15,"quantum","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",7000,"","","quantum_RF_second","no","no"
"317","1.22.2020","second","Swallowdale",16,"shelly","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",12000,"","","shelly_LH_second","no","no"
"318","1.22.2020","second","Swallowdale",16,"shelly","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",8000,"","","shelly_LF_second","no","no"
"319","1.22.2020","second","Swallowdale",16,"shelly","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","shelly_RH_second","no","no"
"320","1.22.2020","second","Swallowdale",16,"shelly","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",23000,"","","shelly_RF_second","no","no"
"321","1.22.2020","second","Swallowdale",17,"rock7","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","rock7_LH_second","no","no"
"322","1.22.2020","second","Swallowdale",17,"rock7","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",7000,"","","rock7_LF_second","no","no"
"323","1.22.2020","second","Swallowdale",17,"rock7","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","rock7_RH_second","no","no"
"324","1.22.2020","second","Swallowdale",17,"rock7","RF","","","","","","","","",6,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","rock7_RF_second","no","no"
"325","1.22.2020","second","Swallowdale",18,"marta","LH","","","","","","","","",6,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","marta_LH_second","no","no"
"326","1.22.2020","second","Swallowdale",18,"marta","LF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",79000,"","","marta_LF_second","no","no"
"327","1.22.2020","second","Swallowdale",18,"marta","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",20000,"","","marta_RH_second","no","no"
"328","1.22.2020","second","Swallowdale",18,"marta","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","marta_RF_second","no","no"
"329","1.22.2020","second","Swallowdale",19,"dorian","LF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",84000,"","","dorian_LF_second","no","no"
"330","1.22.2020","second","Swallowdale",19,"dorian","RH","","","","","","","","",6,"","","","","","","","","","","","NA","NA","NA","NA","NA",24000,"","","dorian_RH_second","no","no"
"331","1.22.2020","second","Swallowdale",19,"dorian","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",19000,"","","dorian_RF_second","no","no"
"332","1.22.2020","second","Swallowdale",20,"pasta","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","pasta_RH_second","no","no"
"333","1.22.2020","second","Swallowdale",21,"denise","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",68000,"","","denise_LH_second","no","no"
"334","1.22.2020","second","Swallowdale",22,"skyler","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",7000,"","","skyler_LH_second","no","no"
"335","1.22.2020","second","Swallowdale",22,"skyler","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","skyler_LF_second","no","no"
"336","1.22.2020","second","Swallowdale",22,"skyler","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","skyler_RF_second","no","no"
"337","1.22.2020","second","Swallowdale",23,"pamela","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","pamela_LH_second","no","no"
"338","1.22.2020","second","Swallowdale",23,"pamela","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","pamela_LF_second","no","no"
"339","1.22.2020","second","Swallowdale",23,"pamela","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","pamela_RH_second","no","no"
"340","1.22.2020","second","Swallowdale",23,"pamela","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","pamela_RF_second","no","no"
"341","1.22.2020","second","Swallowdale",24,"halo","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","halo_LH_second","no","no"
"342","1.22.2020","second","Swallowdale",24,"halo","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",12000,"","","halo_LF_second","no","no"
"343","1.22.2020","second","Swallowdale",24,"halo","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","halo_RH_second","no","no"
"344","1.22.2020","second","Swallowdale",24,"halo","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","halo_RF_second","no","no"
"345","1.22.2020","second","Swallowdale",25,"debutant","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","debutant_LH_second","no","no"
"346","1.22.2020","second","Swallowdale",25,"debutant","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","debutant_LF_second","no","no"
"347","1.22.2020","second","Swallowdale",25,"debutant","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","debutant_RH_second","no","no"
"348","1.22.2020","second","Swallowdale",25,"debutant","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","debutant_RF_second","no","no"
"349","1.22.2020","second","Swallowdale",26,"ferris","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",34000,"","","ferris_LH_second","no","no"
"350","1.22.2020","second","Swallowdale",26,"ferris","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",36000,"","","ferris_LF_second","no","no"
"351","1.22.2020","second","Swallowdale",26,"ferris","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",26000,"","","ferris_RH_second","no","no"
"352","1.22.2020","second","Swallowdale",26,"ferris","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",30000,"","","ferris_RF_second","no","no"
"353","1.22.2020","second","Swallowdale",27,"jazz","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",26000,"","","jazz_LF_second","no","no"
"354","1.22.2020","second","Swallowdale",27,"jazz","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","jazz_RH_second","no","no"
"355","1.22.2020","second","Swallowdale",27,"jazz","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","jazz_RF_second","no","no"
"356","1.22.2020","second","Swallowdale",28,"sondra","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",26000,"","","sondra_LH_second","no","no"
"357","1.22.2020","second","Swallowdale",28,"sondra","RF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",170000,"","","sondra_RF_second","no","yes"
"358","1.22.2020","second","Swallowdale",29,"denver","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","denver_LH_second","no","no"
"359","1.22.2020","second","Swallowdale",29,"denver","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","denver_RF_second","no","no"
"360","1.22.2020","second","Swallowdale",30,"sonic","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","sonic_LH_second","no","no"
"361","1.22.2020","second","Swallowdale",30,"sonic","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","sonic_RH_second","no","no"
"362","1.22.2020","second","Swallowdale",30,"sonic","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","sonic_RF_second","no","no"
"363","1.22.2020","second","Swallowdale",31,"cassia","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",29000,"","","cassia_RF_second","no","no"
"364","1.22.2020","second","Swallowdale",32,"pledge","LH","","","","","","","","",6,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","pledge_LH_second","no","no"
"365","1.22.2020","second","Swallowdale",33,"opal","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","opal_LH_second","no","no"
"366","1.22.2020","second","Swallowdale",33,"opal","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","opal_LF_second","no","no"
"367","1.22.2020","second","Swallowdale",33,"opal","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","opal_RH_second","no","no"
"368","1.22.2020","second","Swallowdale",33,"opal","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","opal_RF_second","no","no"
"369","1.22.2020","second","Swallowdale",34,"jewel","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","jewel_LH_second","no","no"
"370","1.22.2020","second","Swallowdale",34,"jewel","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","jewel_LF_second","no","no"
"371","1.22.2020","second","Swallowdale",34,"jewel","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",160000,"","","jewel_RF_second","no","yes"
"372","1.22.2020","second","Swallowdale",35,"gigi","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",12000,"","","gigi_LH_second","no","no"
"373","1.22.2020","second","Swallowdale",35,"gigi","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","gigi_LF_second","no","no"
"374","1.22.2020","second","Swallowdale",35,"gigi","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",26000,"","","gigi_RF_second","no","no"
"375","1.22.2020","second","Swallowdale",36,"deedee","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",23000,"","","deedee_LH_second","no","no"
"376","1.22.2020","second","Swallowdale",36,"deedee","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",17000,"","","deedee_LF_second","no","no"
"377","1.22.2020","second","Swallowdale",36,"deedee","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4e+05,"","","deedee_RH_second","yes","yes"
"378","1.22.2020","second","Swallowdale",36,"deedee","RF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",30000,"","","deedee_RF_second","no","no"
"379","2.28.2020","third","Swallowdale",1,"sparky","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",12000,"","","sparky_LH_third","no","no"
"380","2.28.2020","third","Swallowdale",1,"sparky","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",12000,"","","sparky_LF_third","no","no"
"381","2.28.2020","third","Swallowdale",1,"sparky","RF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",7000,"","","sparky_RF_third","no","no"
"382","2.28.2020","third","Swallowdale",2,"diane","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",47000,"","","diane_LH_third","no","no"
"383","2.28.2020","third","Swallowdale",2,"diane","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",60000,"","","diane_LF_third","no","no"
"384","2.28.2020","third","Swallowdale",2,"diane","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",60000,"","","diane_RH_third","no","no"
"385","2.28.2020","third","Swallowdale",2,"diane","RF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",33000,"","","diane_RF_third","no","no"
"386","2.28.2020","third","Swallowdale",3,"quantum","LH","","","","","","","","",5,"","","","","","","","yes","","","","NA","NA","NA","NA","NA",96000,"","","quantum_LH_third","no","no"
"387","2.28.2020","third","Swallowdale",3,"quantum","RH","","","","","","","","",3,"","","","","","","","yes","","","","NA","NA","NA","NA","NA",140000,"","","quantum_RH_third","no","yes"
"388","2.28.2020","third","Swallowdale",3,"quantum","RF","","","","","","","","",3,"","","","","","","","yes","","","","NA","NA","NA","NA","NA",150000,"","","quantum_RF_third","no","yes"
"389","2.28.2020","third","Swallowdale",4,"pasta","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",13000,"","","pasta_RH_third","no","no"
"390","2.28.2020","third","Swallowdale",4,"pasta","RF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","pasta_RF_third","no","no"
"391","2.28.2020","third","Swallowdale",5,"paige","LF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","paige_LF_third","no","no"
"392","2.28.2020","third","Swallowdale",5,"paige","RF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",8000,"","","paige_RF_third","no","no"
"393","2.28.2020","third","Swallowdale",6,"dorian","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",29000,"","","dorian_RF_third","no","no"
"394","2.28.2020","third","Swallowdale",6,"dorian","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",10000,"","","dorian_LH_third","no","no"
"395","2.28.2020","third","Swallowdale",7,"picknick","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","picknick_LF_third","no","no"
"396","2.28.2020","third","Swallowdale",7,"picknick","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","picknick_RH_third","no","no"
"397","2.28.2020","third","Swallowdale",8,"casbah","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","casbah_LH_third","no","no"
"398","2.28.2020","third","Swallowdale",8,"casbah","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","casbah_LF_third","no","no"
"399","2.28.2020","third","Swallowdale",8,"casbah","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","casbah_RH_third","no","no"
"400","2.28.2020","third","Swallowdale",8,"casbah","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","casbah_RF_third","no","no"
"401","2.28.2020","third","Swallowdale",9,"29","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",250000,"","","29_LH_third","yes","yes"
"402","2.28.2020","third","Swallowdale",9,"29","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",490000,"","","29_RH_third","yes","yes"
"403","2.28.2020","third","Swallowdale",10,"debutant","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","debutant_RF_third","no","no"
"404","2.28.2020","third","Swallowdale",11,"pledge","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","pledge_LH_third","no","no"
"405","2.28.2020","third","Swallowdale",12,"maisie","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",13000,"","","maisie_LH_third","no","no"
"406","2.28.2020","third","Swallowdale",12,"maisie","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",7000,"","","maisie_LF_third","no","no"
"407","2.28.2020","third","Swallowdale",12,"maisie","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",11000,"","","maisie_RF_third","no","no"
"408","2.28.2020","third","Swallowdale",13,"amber","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",15000,"","","amber_LF_third","no","no"
"409","2.28.2020","third","Swallowdale",13,"amber","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",8000,"","","amber_RH_third","no","no"
"410","2.28.2020","third","Swallowdale",14,"gretchen","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","gretchen_LH_third","no","no"
"411","2.28.2020","third","Swallowdale",14,"gretchen","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",17000,"","","gretchen_LF_third","no","no"
"412","2.28.2020","third","Swallowdale",14,"gretchen","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",7000,"","","gretchen_RH_third","no","no"
"413","2.28.2020","third","Swallowdale",14,"gretchen","RF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",10000,"","","gretchen_RF_third","no","no"
"414","2.28.2020","third","Swallowdale",15,"deedee","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",39000,"","","deedee_LH_third","no","no"
"415","2.28.2020","third","Swallowdale",15,"deedee","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",120000,"","","deedee_RH_third","no","yes"
"416","2.28.2020","third","Swallowdale",15,"deedee","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",19000,"","","deedee_RF_third","no","no"
"417","2.28.2020","third","Swallowdale",16,"jazz","LF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",40000,"","","jazz_LF_third","no","no"
"418","2.28.2020","third","Swallowdale",16,"jazz","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","jazz_RH_third","no","no"
"419","2.28.2020","third","Swallowdale",16,"jazz","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","jazz_RF_third","no","no"
"420","2.28.2020","third","Swallowdale",17,"cambric","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","cambric_LF_third","no","no"
"421","2.28.2020","third","Swallowdale",17,"cambric","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",53000,"","","cambric_RH_third","no","no"
"422","2.28.2020","third","Swallowdale",17,"cambric","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",7000,"","","cambric_RF_third","no","no"
"423","2.28.2020","third","Swallowdale",18,"shelly","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",19000,"","","shelly_LH_third","no","no"
"424","2.28.2020","third","Swallowdale",18,"shelly","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",15000,"","","shelly_LF_third","no","no"
"425","2.28.2020","third","Swallowdale",18,"shelly","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",10000,"","","shelly_RH_third","no","no"
"426","2.28.2020","third","Swallowdale",18,"shelly","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",30000,"","","shelly_RF_third","no","no"
"427","2.28.2020","third","Swallowdale",19,"ferris","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",25000,"","","ferris_LH_third","no","no"
"428","2.28.2020","third","Swallowdale",19,"ferris","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",22000,"","","ferris_LF_third","no","no"
"429","2.28.2020","third","Swallowdale",19,"ferris","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",27000,"","","ferris_RH_third","no","no"
"430","2.28.2020","third","Swallowdale",19,"ferris","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",40000,"","","ferris_RF_third","no","no"
"431","2.28.2020","third","Swallowdale",20,"sondra","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",17000,"","","sondra_LH_third","no","no"
"432","2.28.2020","third","Swallowdale",22,"denise","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",29000,"","","denise_LH_third","no","no"
"433","2.28.2020","third","Swallowdale",22,"denise","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",28000,"","","denise_RF_third","no","no"
"434","2.28.2020","third","Swallowdale",23,"flossy","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",20000,"","","flossy_LF_third","no","no"
"435","2.28.2020","third","Swallowdale",23,"flossy","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","flossy_RH_third","no","no"
"436","2.28.2020","third","Swallowdale",23,"flossy","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","flossy_RF_third","no","no"
"437","2.28.2020","third","Swallowdale",24,"pamela","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","pamela_LH_third","no","no"
"438","2.28.2020","third","Swallowdale",24,"pamela","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",10000,"","","pamela_LF_third","no","no"
"439","2.28.2020","third","Swallowdale",24,"pamela","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",7000,"","","pamela_RH_third","no","no"
"440","2.28.2020","third","Swallowdale",24,"pamela","RF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","pamela_RF_third","no","no"
"441","2.28.2020","third","Swallowdale",25,"jewel","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","jewel_LF_third","no","no"
"442","2.28.2020","third","Swallowdale",25,"jewel","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","jewel_RH_third","no","no"
"443","2.28.2020","third","Swallowdale",25,"jewel","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","jewel_RF_third","no","no"
"444","2.28.2020","third","Swallowdale",26,"marta","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",17000,"","","marta_LH_third","no","no"
"445","2.28.2020","third","Swallowdale",26,"marta","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",90000,"","","marta_LF_third","no","no"
