ID,Test Date,Milk,PCTF,PCTP,305ME,SCC,?,Pen,Mun
595,12/19/2016,30,4.8,4.1,17680,985,0,0,0
595,1/20/2017,0,0,0,17680,0,0,0,0
677,2/15/2016,50,3.2,2.8,12530,29,0,0,0
677,3/15/2016,25,3.9,2.6,7920,1182,0,0,0
677,4/14/2016,34,3.6,2.8,8800,21,0,0,0
677,5/13/2016,43,3.5,2.9,10350,25,0,0,0
677,6/17/2016,45,3.7,3,10890,64,0,0,0
677,7/14/2016,36,3.6,2.9,10060,23,0,0,0
677,8/11/2016,36,3.4,3,10430,13,0,0,0
677,9/14/2016,36,3.9,3.1,10770,17,0,0,0
677,10/14/2016,34,4.2,3,10870,19,0,0,0
677,11/15/2016,31,4.1,3.1,11060,13,0,0,0
677,12/19/2016,41,4.2,3.3,11240,18,0,0,0
677,1/20/2017,0,0,0,11240,0,0,0,0
591,11/13/2015,71,3.3,2.9,14340,29,0,0,0
591,12/16/2015,76,2.7,2.7,15720,31,0,0,0
591,1/13/2016,79,2.9,2.7,17380,52,0,0,0
591,2/15/2016,76,2.9,2.7,18180,52,0,0,0
591,3/15/2016,70,2.9,2.7,18300,167,0,0,0
591,4/14/2016,60,3.1,2.8,17970,55,0,0,0
591,5/13/2016,60,3.3,2.7,18430,211,0,0,0
591,6/17/2016,53,3.2,2.8,18650,242,0,0,0
591,7/14/2016,40,3.7,2.6,18400,251,0,0,0
591,8/11/2016,49,2.7,2.7,18950,264,0,0,0
591,9/14/2016,43,3.5,3.2,19030,325,0,0,0
591,10/14/2016,40,3.5,3.2,19030,283,0,0,0
591,11/15/2016,38,3,3.2,19030,71,0,0,0
591,12/19/2016,38,3.1,3.3,19030,107,0,0,0
591,1/20/2017,17,3.6,3.4,19030,254,0,0,0
591,2/28/2017,0,0,0,19030,0,0,0,0
666,5/13/2016,56,4,4.1,0,124,0,0,0
666,6/17/2016,62,4.3,2.9,13980,82,0,0,0
666,7/14/2016,47,4.1,2.6,12350,153,0,0,0
666,8/11/2016,44,3.3,2.8,12290,107,0,0,0
666,9/14/2016,47,3.9,3.2,13170,66,0,0,0
666,10/14/2016,42,4.2,3.3,13090,115,0,0,0
666,11/15/2016,53,4.5,3.2,14730,132,0,0,0
666,12/19/2016,53,4.2,3.4,15560,47,0,0,0
666,1/20/2017,49,4.6,3.3,15820,76,0,0,0
666,2/28/2017,38,4.7,3.7,15800,94,0,0,0
666,3/14/2017,0,0,0,15800,0,0,0,0
693,1/13/2016,53,3.3,3.8,0,72,0,0,0
693,2/15/2016,67,2.7,2.6,18480,26,0,0,0
693,3/15/2016,68,2.9,2.7,19440,53,0,0,0
693,4/14/2016,64,2.9,2.8,19550,49,0,0,0
693,5/13/2016,56,3.3,2.6,18940,53,0,0,0
693,6/17/2016,56,3,2.8,19710,43,0,0,0
693,7/14/2016,44,3.1,2.7,18680,77,0,0,0
693,8/11/2016,45,2.9,2.8,19240,33,0,0,0
693,9/14/2016,43,3.2,3.1,19580,50,0,0,0
693,10/14/2016,46,3.4,3.1,20040,22,0,0,0
693,11/15/2016,49,3.6,3.1,20240,18,0,0,0
693,12/19/2016,55,3.3,3.2,20240,29,0,0,0
693,1/20/2017,43,3.6,3.1,20240,38,0,0,0
693,2/28/2017,0,0,0,20240,0,0,0,0
692,1/13/2016,45,4.2,3.3,14260,815,0,0,0
692,2/15/2016,57,3.4,2.8,16100,1958,0,0,0
692,3/15/2016,55,3.3,2.8,16030,1261,0,0,0
692,4/14/2016,49,3.3,2.8,15740,722,0,0,0
692,5/13/2016,45,3.4,2.9,15460,1019,0,0,0
692,6/17/2016,49,3.2,3,16500,969,0,0,0
692,7/14/2016,45,3.7,2.8,16580,1187,0,0,0
692,8/11/2016,48,3,3.1,17360,1493,0,0,0
692,9/14/2016,46,3.3,3.2,17710,2263,0,0,0
692,10/14/2016,41,3.3,3.2,16100,919,1,0,0
692,11/15/2016,42,3.6,3.2,17980,303,0,0,0
692,12/19/2016,40,3.5,3.4,17980,141,0,0,0
692,1/20/2017,40,3.7,3.3,17980,396,0,0,0
692,2/28/2017,0,0,0,17980,0,0,0,0
589,6/12/2015,73,3.7,2.9,0,15,0,0,0
589,7/10/2015,65,3.6,2.8,14210,16,0,0,0
589,8/25/2015,50,5,2.9,13500,18,0,0,0
589,9/15/2015,50,2.9,3,14160,10,0,0,0
589,10/15/2015,57,4.2,3.1,15760,11,0,0,0
589,11/13/2015,56,5.7,3.2,16200,21,0,0,0
589,12/16/2015,61,3.9,3.4,17100,15,0,0,0
589,1/13/2016,60,3.8,3.4,17330,14,0,0,0
589,2/15/2016,42,3.1,3.3,16480,125,0,0,0
589,3/15/2016,57,4.1,3.4,17180,125,0,0,0
589,4/14/2016,53,3.6,3.5,17280,61,0,0,0
589,10/14/2016,36,4,3.6,17280,38,0,0,0
589,11/15/2016,40,4.1,3.7,17280,38,0,0,0
589,12/19/2016,40,4,4,17280,87,0,0,0
589,1/20/2017,40,4.2,3.7,17280,145,0,0,0
589,2/28/2017,0,0,0,17280,0,0,0,0
673,5/13/2016,84,4.3,3.2,18010,78,0,0,0
673,6/17/2016,68,3.2,2.8,16150,15,0,0,0
673,7/14/2016,40,2.8,2.7,13210,23,0,0,0
673,8/11/2016,47,4,2.9,14270,27,0,0,0
673,9/14/2016,45,3.9,3.3,14590,230,0,0,0
673,10/14/2016,45,4.3,3.3,15020,50,0,0,0
673,11/15/2016,44,4,3.3,15460,20,0,0,0
673,12/19/2016,51,3.8,3.3,16860,20,0,0,0
673,1/20/2017,47,4.3,3.4,17080,23,0,0,0
673,2/28/2017,0,0,0,17080,0,0,0,0
704,4/14/2016,53,2.8,2.6,15730,27,0,0,0
704,5/13/2016,56,2.8,2.4,15270,17,0,0,0
704,6/17/2016,55,3.1,2.6,15770,9,0,0,0
704,7/14/2016,43,3.5,2.4,14710,48,0,0,0
704,8/11/2016,41,3.1,2.5,14700,27,0,0,0
704,9/14/2016,44,3.5,2.6,15570,33,0,0,0
704,10/14/2016,40,3.8,2.9,15730,13,0,0,0
704,11/15/2016,49,3.8,2.9,17370,33,0,0,0
704,12/19/2016,49,3.6,2.8,17930,23,0,0,0
704,1/20/2017,32,3.9,2.7,17680,15,0,0,0
704,2/28/2017,0,0,0,17680,0,0,0,0
676,4/14/2016,75,2.6,2.5,16300,17,0,0,0
676,5/13/2016,68,3.1,2.5,15450,19,0,0,0
676,6/17/2016,64,2.5,2.8,16130,14,0,0,0
676,7/14/2016,50,2.9,2.6,15160,24,0,0,0
676,8/11/2016,53,3.2,2.7,16210,20,0,0,0
676,9/14/2016,46,3.7,3,16130,19,0,0,0
676,10/14/2016,45,3.5,3.2,16650,13,0,0,0
676,11/15/2016,51,4,3.3,17730,13,0,0,0
676,12/19/2016,53,3.2,3.3,18240,13,0,0,0
676,1/20/2017,40,3.3,3,18230,20,0,0,0
676,2/28/2017,53,4.2,3.2,18230,10,0,0,0
676,3/14/2017,49,3.7,3.4,18230,8,0,0,0
676,4/14/2017,51,4.2,3.4,18230,15,0,0,0
510,3/15/2016,80,4,3,17070,199,0,0,0
510,4/14/2016,60,4.1,2.9,14730,420,0,0,0
510,5/13/2016,60,4.2,3.1,15070,461,0,0,0
510,6/17/2016,53,3.6,3.2,14910,196,0,0,0
510,7/14/2016,50,4.2,2.8,15010,555,0,0,0
510,8/11/2016,50,4,2.9,15480,348,0,0,0
510,9/14/2016,50,4.2,3.3,16170,214,0,0,0
510,10/14/2016,46,4.5,3.6,16590,214,0,0,0
510,11/15/2016,49,4.4,3.5,17230,115,0,0,0
510,12/19/2016,49,4.2,3.5,17550,3200,0,0,0
510,1/20/2017,41,4.2,3.4,17600,151,0,0,0
510,2/28/2017,38,4.6,3.5,17600,217,0,0,0
510,3/14/2017,0,0,0,17600,0,0,0,0
609,5/13/2016,64,5.1,3.7,14090,24,0,0,0
609,6/17/2016,75,3.1,2.8,14990,14,0,0,0
609,7/14/2016,59,3.3,2.6,13920,22,0,0,0
609,8/11/2016,60,2.8,2.7,14480,15,0,0,0
609,9/14/2016,53,2.8,2.7,9110,0,1,0,0
609,10/14/2016,51,4.1,3.2,15050,13,0,0,0
609,11/15/2016,49,4.6,3.1,15510,13,0,0,0
609,12/19/2016,53,4.2,3.4,16530,15,0,0,0
609,1/20/2017,49,3.9,3.3,16810,8,0,0,0
609,2/28/2017,38,4.6,3.8,16820,36,0,0,0
609,3/14/2017,0,0,0,16820,0,0,0,0
688,1/13/2016,53,2.5,3.1,15490,43,0,0,0
688,2/15/2016,57,2.6,3,16370,40,0,0,0
688,3/15/2016,57,2.7,3,16900,25,0,0,0
688,4/14/2016,55,2.9,3,17180,31,0,0,0
688,5/13/2016,49,2.8,3.2,16780,62,0,0,0
688,6/17/2016,38,2.8,3.2,15860,66,0,0,0
688,7/14/2016,35,3.2,3.1,15850,143,0,0,0
688,8/11/2016,34,2.8,3.2,16120,57,0,0,0
688,9/14/2016,33,3.2,3.5,16400,66,0,0,0
688,10/14/2016,37,3.3,3.5,16760,29,0,0,0
688,11/15/2016,42,3.2,3.4,16850,29,0,0,0
688,12/19/2016,53,3.2,3.4,16850,29,0,0,0
688,1/20/2017,40,3.3,3.3,16850,32,0,0,0
688,2/28/2017,40,2.9,3.4,16850,28,0,0,0
688,3/14/2017,0,0,0,16850,0,0,0,0
664,7/14/2016,58,4.5,2.9,13880,40,0,0,0
664,8/11/2016,63,3.1,2.8,14170,13,0,0,0
664,9/14/2016,57,3.5,3.1,14750,13,0,0,0
664,10/14/2016,47,3.3,3.2,14080,35,0,0,0
664,11/15/2016,61,3.6,3.3,16610,41,0,0,0
664,12/19/2016,58,3.9,3.3,17130,35,0,0,0
664,1/20/2017,60,3.8,3.1,17680,166,0,0,0
664,2/28/2017,55,3.7,3.1,18040,50,0,0,0
664,3/14/2017,48,3.8,3.2,17850,39,0,0,0
664,4/14/2017,0,0,0,17850,0,0,0,0
634,6/17/2016,60,3.6,3.4,13710,2,0,0,0
634,7/14/2016,63,3.9,2.6,13940,37,0,0,0
634,8/11/2016,61,2.6,2.5,14040,29,0,0,0
634,9/14/2016,60,3.9,2.9,15180,17,0,0,0
634,10/14/2016,53,4.2,3,15080,13,0,0,0
634,11/15/2016,54,4,3,15910,13,0,0,0
634,12/19/2016,55,3.8,2.9,16660,29,0,0,0
634,1/20/2017,51,3.9,3,16840,19,0,0,0
634,2/28/2017,45,4.9,3.1,16980,15,0,0,0
634,3/14/2017,0,0,0,16980,0,0,0,0
580,12/31/2014,35,0,0,0,0,0,0,0
580,1/30/2015,36,0,0,0,0,0,0,0
580,3/1/2015,34,0,0,0,0,0,0,0
580,3/31/2015,32,0,0,0,0,0,0,0
580,4/30/2015,30,0,0,0,0,0,0,0
580,6/12/2015,28,2.7,3,8530,68,0,0,0
580,7/10/2015,31,4.1,3.1,9010,60,0,0,0
580,8/25/2015,5,0,0,8000,0,0,0,0
580,9/15/2015,0,0,0,8000,0,0,0,0
709,5/13/2016,40,3.4,3.1,10660,24,0,0,0
709,6/17/2016,38,3.4,2.7,9580,9,0,0,0
709,7/14/2016,40,3.4,2.8,9810,35,0,0,0
709,8/11/2016,40,3.1,3,10290,31,0,0,0
709,9/14/2016,37,4,3.2,10210,13,0,0,0
709,10/14/2016,31,3.8,3.3,9810,13,0,0,0
709,11/15/2016,38,3.9,3.3,10750,13,0,0,0
709,12/19/2016,41,3.6,3.2,11340,19,0,0,0
709,1/20/2017,40,3.5,3.1,11530,12,0,0,0
709,2/28/2017,38,3.9,3.3,11700,26,0,0,0
709,3/14/2017,0,0,0,11700,0,0,0,0
629,7/14/2016,37,2.9,2.5,10750,23,0,0,0
629,8/11/2016,65,2.4,2.4,13390,13,0,0,0
629,9/14/2016,59,2.7,2.6,14530,13,0,0,0
629,10/14/2016,60,3.3,2.6,15450,13,0,0,0
629,11/15/2016,70,3.4,2.6,17770,13,0,0,0
629,12/19/2016,71,3,2.7,19020,13,0,0,0
629,1/20/2017,64,3.2,2.6,18300,7,0,0,0
629,2/28/2017,58,3.4,2.8,18560,26,0,0,0
629,3/14/2017,55,3.4,2.8,18550,16,0,0,0
629,4/14/2017,40,3.6,3.1,18330,35,0,0,0
629,5/16/2017,0,0,0,18330,0,0,0,0
632,7/14/2016,59,4,3.6,0,1824,0,0,0
632,8/11/2016,74,3.4,2.6,16120,460,0,0,0
632,9/14/2016,66,3,2.8,16010,152,0,0,0
632,10/14/2016,63,3.2,2.9,16640,123,0,0,0
632,11/15/2016,61,3.4,3,17480,460,0,0,0
632,12/19/2016,66,3,3,19120,174,0,0,0
632,1/20/2017,47,3,3,17720,147,0,0,0
632,2/28/2017,45,4.5,3.3,18240,964,0,0,0
632,3/14/2017,42,4.2,3.4,18160,945,0,0,0
632,4/14/2017,0,0,0,18160,0,0,0,0
579,7/14/2016,68,4.5,2.9,14880,922,0,0,0
579,8/11/2016,74,3.5,2.6,15960,57,0,0,0
579,9/14/2016,66,3.4,2.9,16230,283,0,0,0
579,10/14/2016,58,3.7,3.1,16180,283,0,0,0
579,11/15/2016,58,3.5,3,17040,33,0,0,0
579,12/19/2016,56,3.4,3,17600,54,0,0,0
579,1/20/2017,47,3.6,3,17410,72,0,0,0
579,2/28/2017,40,3.2,3.2,17400,107,0,0,0
579,3/14/2017,0,0,0,17400,0,0,0,0
660,7/14/2016,68,5.3,2.4,15130,49,0,0,0
660,8/11/2016,72,3.5,2.6,16450,23,0,0,0
660,9/14/2016,62,3.8,2.9,16480,29,0,0,0
660,10/14/2016,51,3.9,3.2,15890,17,0,0,0
660,11/15/2016,51,4,3.2,16530,13,0,0,0
660,12/19/2016,56,4,3.4,17780,25,0,0,0
660,1/20/2017,23,4.9,3.6,13860,107,0,0,0
660,2/28/2017,40,4.2,3.3,15160,13,0,0,0
660,3/14/2017,42,4,3.5,15340,16,0,0,0
660,4/14/2017,48,4.2,3.4,15560,24,0,0,0
660,5/16/2017,0,0,0,15560,0,0,0,0
544,9/14/2016,60,4,3.1,14590,47,0,0,0
544,10/14/2016,64,3.5,2.8,15020,100,0,0,0
544,11/15/2016,58,4,2.8,15280,22,0,0,0
544,12/19/2016,73,3.8,2.9,18550,23,0,0,0
544,1/20/2017,64,3.6,2.8,18690,26,0,0,0
544,2/28/2017,60,3.7,2.8,19370,25,0,0,0
544,3/14/2017,53,4.1,2.9,18930,40,0,0,0
544,4/14/2017,51,4.1,3,19280,133,0,0,0
544,5/16/2017,35,4.2,3.2,18700,137,0,0,0
544,6/12/2017,0,0,0,18700,0,0,0,0
686,8/11/2016,62,3.1,2.5,15500,31,0,0,0
686,9/14/2016,57,3.3,2.8,15460,25,0,0,0
686,10/14/2016,54,3.8,2.7,15830,13,0,0,0
686,11/15/2016,45,3.5,2.6,15330,13,0,0,0
686,12/19/2016,60,3.8,2.8,18130,22,0,0,0
686,1/20/2017,58,3.6,2.8,18510,18,0,0,0
686,2/28/2017,60,3.9,2.9,19640,50,0,0,0
686,3/14/2017,58,4,2.9,19710,14,0,0,0
686,4/14/2017,53,4.2,3,19870,22,0,0,0
686,5/16/2017,50,4,3.2,20070,26,0,0,0
686,6/12/2017,27,5.2,3.3,20070,101,0,0,0
686,7/17/2017,0,0,0,20070,0,0,0,0
621,7/14/2016,37,6,3.1,11170,138,0,0,0
621,8/11/2016,50,4,2.4,12290,54,0,0,0
621,9/14/2016,50,3.3,2.7,12440,13,0,0,0
621,10/14/2016,43,3.2,3,11990,13,0,0,0
621,11/15/2016,53,4.9,3.3,13810,13,0,0,0
621,12/19/2016,32,4,3.2,11750,27,0,0,0
621,1/20/2017,43,4.6,3,13230,35,0,0,0
621,2/28/2017,43,4.3,3.1,13800,42,0,0,0
621,3/14/2017,30,3.5,3,13030,18,0,0,0
621,4/14/2017,29,3.2,3.1,13340,19,0,0,0
621,5/16/2017,37,3.9,3.2,13570,20,0,0,0
621,6/12/2017,22,4.2,3.6,13570,54,0,0,0
621,7/17/2017,0,0,0,13570,0,0,0,0
701,5/13/2016,30,5.9,3.5,9100,38,0,0,0
701,6/17/2016,34,4.8,3.3,8420,44,0,0,0
701,7/14/2016,30,4.8,3.3,7860,51,0,0,0
701,8/11/2016,30,4.7,3.6,8030,71,0,0,0
701,9/14/2016,27,5.2,3.9,7860,87,0,0,0
701,10/14/2016,26,5.4,3.9,7860,44,0,0,0
701,11/15/2016,26,5.6,4.1,8030,50,0,0,0
701,12/19/2016,23,5.4,4.1,7950,71,0,0,0
701,1/20/2017,23,5.2,3.9,8110,85,0,0,0
701,2/28/2017,19,5.6,4,8250,135,0,0,0
701,3/14/2017,16,6.2,4.2,8270,97,0,0,0
701,4/14/2017,12,5.6,3.9,8270,97,0,0,0
701,5/16/2017,0,0,0,8270,0,0,0,0
663,9/14/2016,67,3.7,3,15240,57,0,0,0
663,10/14/2016,68,2.7,2.7,15540,15,0,0,0
663,11/15/2016,58,2.9,2.8,15350,19,0,0,0
663,12/19/2016,64,3,2.9,17260,23,0,0,0
663,1/20/2017,58,3.2,2.8,17400,42,0,0,0
663,2/28/2017,53,3.3,2.9,17690,21,0,0,0
663,3/14/2017,55,3.2,3,18110,31,0,0,0
663,4/14/2017,48,3.1,3.1,18080,33,0,0,0
663,5/16/2017,0,0,0,18080,0,1,0,0
663,6/12/2017,8,4.6,4.4,15770,1346,0,0,0
663,7/17/2017,0,0,0,16010,0,0,0,0
667,4/14/2016,55,3.8,2.4,13040,327,0,0,0
667,5/13/2016,64,3.1,2.6,13890,2217,0,0,0
667,6/17/2016,56,3.4,2.7,13700,149,0,0,0
667,7/14/2016,39,3.7,2.4,12280,888,0,0,0
667,8/11/2016,37,3.2,2.4,12420,492,0,0,0
667,9/14/2016,49,3.4,2.9,14100,141,0,0,0
667,10/14/2016,47,3.8,2.9,14490,460,0,0,0
667,11/15/2016,54,3.8,2.8,15610,1131,0,0,0
667,12/19/2016,55,3.2,3,15980,76,0,0,0
667,1/20/2017,60,3.3,2.9,16140,284,0,0,0
667,2/28/2017,62,3.6,3,16140,250,0,0,0
667,3/14/2017,39,3.8,3,16140,343,0,0,0
667,4/14/2017,55,3.9,3.2,16140,91,0,0,0
667,5/16/2017,50,3.8,3.2,16140,175,0,0,0
667,6/12/2017,28,3.8,3.6,16140,522,0,0,0
667,7/17/2017,0,0,0,16140,0,0,0,0
585,9/14/2016,65,4,2.7,14590,1715,0,0,0
585,10/14/2016,72,3.3,2.7,16080,187,0,0,0
585,11/15/2016,67,3.6,2.7,16820,429,0,0,0
585,12/19/2016,68,3.7,2.8,18270,857,0,0,0
585,1/20/2017,64,3.6,2.8,18920,225,0,0,0
585,2/28/2017,64,3.8,2.8,19760,360,0,0,0
585,3/14/2017,67,3.7,2.9,20430,790,0,0,0
585,4/14/2017,68,3.7,3,21040,251,0,0,0
585,5/16/2017,59,3.8,2.9,21070,115,0,0,0
585,6/12/2017,49,3.8,3,21120,82,0,0,0
585,7/17/2017,34,4.1,3.5,21120,42,0,0,0
585,8/16/2017,23,6,4.1,21120,164,0,0,0
585,9/21/2017,0,0,0,21120,0,0,0,0
711,10/14/2016,58,3.4,2.5,16060,13,0,0,0
711,11/15/2016,58,3,2.4,15420,13,0,0,0
711,12/19/2016,58,2.9,2.7,16460,20,0,0,0
711,1/20/2017,60,2.8,2.6,17840,6,0,0,0
711,2/28/2017,60,3.3,2.7,18530,13,0,0,0
711,3/14/2017,60,3.4,2.8,18700,9,0,0,0
711,4/14/2017,59,3.7,2.8,18980,19,0,0,0
711,5/16/2017,59,3.3,3,19450,19,0,0,0
711,6/12/2017,50,3.9,3.1,19310,22,0,0,0
711,7/17/2017,34,4,3,19230,16,0,0,0
711,8/16/2017,32,4,3.2,19300,437,0,0,0
711,9/21/2017,0,0,0,19300,0,0,0,0
656,9/14/2016,67,4.4,2.9,15280,81,0,0,0
656,10/14/2016,60,3.9,3.1,14420,44,0,0,0
656,11/15/2016,51,2.7,3.2,14210,44,0,0,0
656,12/19/2016,45,3.9,3.4,14120,2786,0,0,0
656,1/20/2017,43,3.6,3.3,14190,937,0,0,0
656,2/28/2017,0,0,0,14190,0,1,0,0
656,3/14/2017,53,3.4,3.6,14400,724,0,0,0
656,4/14/2017,34,3.9,3.5,13030,565,0,0,0
656,5/16/2017,35,4.1,3.6,13550,414,0,0,0
656,6/12/2017,33,4.8,3.7,13730,321,0,0,0
656,7/17/2017,18,3.6,2.4,14310,168,0,0,0
656,8/16/2017,0,0,0,14520,0,0,0,0
636,9/14/2016,77,5.3,2.8,16400,19,0,0,0
636,10/14/2016,75,3.1,2.6,16420,13,0,0,0
636,11/15/2016,76,3.4,2.7,18060,13,0,0,0
636,12/19/2016,75,2.9,2.8,19590,17,0,0,0
636,1/20/2017,71,2.7,2.7,20530,9,0,0,0
636,2/28/2017,60,3.3,2.8,20490,27,0,0,0
636,3/14/2017,63,3.3,2.9,21040,16,0,0,0
636,4/14/2017,68,3.5,2.9,22170,16,0,0,0
636,5/16/2017,66,3.3,2.8,22570,21,0,0,0
636,6/12/2017,60,3.3,2.9,22610,48,0,0,0
636,7/17/2017,44,3.5,3.2,22680,32,0,0,0
636,8/16/2017,38,4,3.6,22680,84,0,0,0
636,9/21/2017,0,0,0,22680,0,0,0,0
691,12/19/2016,77,3,3.7,17080,38,0,0,0
691,1/20/2017,82,3.1,2.6,17720,8,0,0,0
691,2/28/2017,75,2.9,2.7,17830,26,0,0,0
691,3/14/2017,62,3.4,2.8,16620,15,0,0,0
691,4/14/2017,65,3.3,2.8,17660,14,0,0,0
691,5/16/2017,64,3.2,2.9,18210,30,0,0,0
691,6/12/2017,62,3.7,3,18770,40,0,0,0
691,7/17/2017,43,3.7,3.1,18100,77,0,0,0
691,8/16/2017,52,3.6,3.1,19230,82,0,0,0
691,9/21/2017,0,0,0,19230,0,0,0,0
708,9/14/2016,52,2.8,3,16830,44,0,0,0
708,10/14/2016,50,3.1,2.6,17110,13,0,0,0
708,11/15/2016,56,2.9,2.6,19410,13,0,0,0
708,12/19/2016,62,3.5,2.7,21930,22,0,0,0
708,1/20/2017,64,3.4,2.7,22090,14,0,0,0
708,2/28/2017,62,3.8,2.9,22800,9,0,0,0
708,3/14/2017,55,3.4,3,22050,11,0,0,0
708,4/14/2017,38,4.1,2.8,20480,20,0,0,0
708,5/16/2017,53,3.8,2.8,21900,22,0,0,0
708,6/12/2017,46,3.8,2.9,21820,46,0,0,0
708,7/17/2017,38,4,2.8,21920,50,0,0,0
708,8/16/2017,38,3.7,3,21920,64,0,0,0
708,9/21/2017,41,4,3,21920,30,0,0,0
708,10/24/2017,0,0,0,21920,0,0,0,0
675,1/20/2017,43,3.5,3.7,11870,26,0,0,0
675,2/28/2017,43,4.1,3.8,10810,71,0,0,0
675,3/14/2017,42,3.9,3.8,10470,72,0,0,0
675,4/14/2017,46,3.2,3.5,11040,15,0,0,0
675,5/16/2017,44,3.3,3.4,11110,26,0,0,0
675,6/12/2017,38,4.1,3.4,10510,71,0,0,0
675,7/17/2017,29,3.4,3.6,10040,48,0,0,0
675,8/16/2017,30,4.5,3.5,10530,74,0,0,0
675,9/21/2017,27,4,3.6,10800,49,0,0,0
675,10/24/2017,20,4.6,3.8,10960,65,0,0,0
675,11/21/2017,0,0,0,10960,0,0,0,0
699,9/14/2016,52,4.5,3.5,16930,325,0,0,0
699,10/14/2016,56,3.4,2.6,17680,13,0,0,0
699,11/15/2016,63,3.7,2.7,20840,13,0,0,0
699,12/19/2016,60,3.5,2.7,21250,33,0,0,0
699,1/20/2017,60,3.2,2.7,20640,15,0,0,0
699,2/28/2017,62,5.7,2.8,21780,24,0,0,0
699,3/14/2017,53,3.2,3,20660,14,0,0,0
699,4/14/2017,61,3.8,2.9,21990,18,0,0,0
699,5/16/2017,60,3.5,3,22510,16,0,0,0
699,6/12/2017,49,3.5,3,22340,85,0,0,0
699,7/17/2017,42,3.3,3.1,22520,28,0,0,0
699,8/16/2017,41,3.6,3.3,22520,36,0,0,0
699,9/21/2017,41,3.8,3.3,22520,22,0,0,0
699,10/24/2017,35,3.9,3.3,22520,21,0,0,0
699,11/21/2017,0,0,0,22520,0,0,0,0
710,11/15/2016,61,3.1,2.8,16480,27,0,0,0
710,12/19/2016,69,2.8,2.5,18940,18,0,0,0
710,1/20/2017,69,2.9,2.6,18750,11,0,0,0
710,2/28/2017,68,3.1,2.7,19640,13,0,0,0
710,3/14/2017,56,3.3,2.8,18110,14,0,0,0
710,4/14/2017,63,3.4,2.9,19650,15,0,0,0
710,5/16/2017,62,3.3,2.9,19820,14,0,0,0
710,6/12/2017,53,3.6,3.1,19450,30,0,0,0
710,7/17/2017,44,3.1,2.9,19370,23,0,0,0
710,8/16/2017,47,3.7,3.2,19770,54,0,0,0
710,9/21/2017,39,4.3,3.5,19870,23,0,0,0
710,10/24/2017,11,5.1,3.6,19870,34,0,0,0
710,11/21/2017,0,0,0,19870,0,0,0,0
645,11/15/2016,69,3.9,3.1,14790,18,0,0,0
645,12/19/2016,75,3.2,2.6,15860,13,0,0,0
645,1/20/2017,73,3.5,2.6,16310,19,0,0,0
645,2/28/2017,66,3.6,2.7,16680,15,0,0,0
645,3/14/2017,58,3.8,2.8,15860,14,0,0,0
645,4/14/2017,61,3.8,2.8,16780,20,0,0,0
645,5/16/2017,60,3.6,2.8,17160,16,0,0,0
645,6/12/2017,56,4,2.9,17350,104,0,0,0
645,7/17/2017,53,3.5,2.9,17830,19,0,0,0
645,8/16/2017,45,3.8,3.1,17950,33,0,0,0
645,9/21/2017,48,3.9,3.2,18070,47,0,0,0
645,10/24/2017,35,4.3,3.4,18070,66,0,0,0
645,11/21/2017,0,0,0,18070,0,0,0,0
684,12/19/2016,86,3.2,2.5,19230,13,0,0,0
684,1/20/2017,94,3.2,2.4,21250,9,0,0,0
684,2/28/2017,82,3.2,2.5,21750,8,0,0,0
684,3/14/2017,72,3.3,2.7,20800,8,0,0,0
684,4/14/2017,70,3.2,2.7,21300,13,0,0,0
684,5/16/2017,8,5.2,2.8,14590,31,1,0,0
684,6/12/2017,64,3.4,3,20260,45,0,0,0
684,7/17/2017,46,4.6,3,19490,45,0,0,0
684,8/16/2017,41,4,3.2,19690,73,0,0,0
684,9/21/2017,37,4.5,3.8,20010,40,0,0,0
684,10/24/2017,20,4.7,4,20050,50,0,0,0
684,11/21/2017,0,0,0,20050,0,0,0,0
687,1/20/2017,75,3.3,2.8,17400,16,0,0,0
687,2/28/2017,68,2.7,2.6,16710,7,0,0,0
687,3/14/2017,72,3.1,2.7,17320,13,0,0,0
687,4/14/2017,57,2.5,2.8,16180,28,0,0,0
687,5/16/2017,60,2.9,2.9,17030,14,0,0,0
687,6/12/2017,58,3.2,2.8,17430,49,0,0,0
687,7/17/2017,48,3.1,2.9,17220,20,0,0,0
687,8/16/2017,50,3.7,3,18060,60,0,0,0
687,9/21/2017,44,3.2,3.2,18430,66,0,0,0
687,10/24/2017,31,3.7,3.4,18440,106,0,0,0
687,11/21/2017,0,0,0,18440,0,0,0,0
707,10/14/2016,37,3.1,2.8,11730,100,0,0,0
707,11/15/2016,49,2.8,2.7,13010,15,0,0,0
707,12/19/2016,56,2.9,2.7,14910,13,0,0,0
707,1/20/2017,60,2.8,2.7,16560,12,0,0,0
707,2/28/2017,55,3,2.8,16480,7,0,0,0
707,3/14/2017,53,3,2.8,16320,6,0,0,0
707,4/14/2017,65,3.6,2.9,18010,13,0,0,0
707,5/16/2017,60,3.1,2.9,18140,24,0,0,0
707,6/12/2017,49,3,3,17860,29,0,0,0
707,7/17/2017,43,2.9,3,18060,19,0,0,0
707,8/16/2017,43,3.3,3,18130,21,0,0,0
707,9/21/2017,44,3.2,3.2,18130,24,0,0,0
707,10/24/2017,37,3.5,3.3,18130,21,0,0,0
707,11/21/2017,0,0,0,18130,0,0,0,0
676,2/14/2017,58,0,0,0,0,0,0,0
